,title,label,emotion,score
4582,Fact Check: Democrats Have Created Twice As Many Jobs As Republicans Since 1950’s,FAKE,neutral,0.8002064228057861
4583,Obamacare's 'Low Expectations' for Enrollment Spells Trouble for Obama,REAL,fear,0.8554683327674866
4584,Top House Republican demands Kerry explain $1.7 billion Iran payment,REAL,anger,0.498383104801178
4585,The Marco Rubio post-mortem: How a supposedly ready-made GOP nominee crashed and burned,REAL,sadness,0.5175337195396423
4586,WashPost Poll: Clinton Leads Trump by 4,REAL,neutral,0.7695702314376831
4587,Comment on Wikileaks Reveal Clinton Ties To Rothschilds And Occult Cabal by Time to hail Hillary Clinton – and face down the testosterone left | Van Badham – News,FAKE,anger,0.7376471161842346
4588,Democratic debate: National security dominates,REAL,neutral,0.5502378344535828
4589,New Reports Link Russia With Donald Trump’s Campaign,FAKE,neutral,0.6537100672721863
4590,Republican elders ask 'who's worse' for the GOP brand: Trump or Cruz,REAL,disgust,0.9371181130409241
4591,Trump says he’d be ‘neutral’ with Israelis and Palestinians,FAKE,neutral,0.5558419823646545
4592,"‘Intl Community Still Financing, Protecting Terrorists’ – Mother Agnes, Vanessa Beeley on Syria",FAKE,fear,0.9660474061965942
4593,"Brussels stories: Grief for the lost, hope for the missing",REAL,sadness,0.9392590522766113
4594,Hillary Friend Bribed FBI Agent and His Wife,FAKE,disgust,0.512671172618866
4595,Carrier battle group never planned to call at Spanish port – Russian Defense Ministry,FAKE,neutral,0.5149163007736206
4596,Hillary’s Silent Plan to Destroy America,FAKE,anger,0.29663339257240295
4597,Hillary Clinton’s Private Speech From 2015 Mentioned Palestinian Rights—Until She Actually Gave It,FAKE,neutral,0.4225265085697174
4598,"Trump “You Can’t Read 650k Emails in 8 days, Hillary is GUILTY!” – TruthFeed",FAKE,anger,0.38850831985473633
4599,Trump And His Supporters Are Fighting A Rigged System,FAKE,anger,0.6595224738121033
4600,Meet Ted Cruz's top fundraiser: his wife,REAL,neutral,0.47847509384155273
4601,Antiquities destroyed at Palmyra by the Islamic State,REAL,disgust,0.5769326090812683
4602,10 things Trump could (but probably won't) change to win next debate,REAL,neutral,0.819664478302002
4603,"Bernie Sanders, Party Crasher: Notes On The (Looming) End Of A Campaign",REAL,sadness,0.4756583571434021
4604,GOP field rips Obama's move toward executive action to tighten gun control laws,REAL,anger,0.3726081848144531
4605,It's over! Trump is out - see today's final killer blunders,FAKE,sadness,0.7482770085334778
4606,"Sanders: Americans, superdelegates must 'take a hard look' at IG report on Clinton emails",REAL,neutral,0.3772106468677521
4607,"Employers added a disappointing 126,000 jobs in March",REAL,surprise,0.509303092956543
4608,Whatever the Outcome on November 8th the US Will Be on a Collision Course With China - Federico Pieraccini,FAKE,fear,0.4832204282283783
4609,Is it possible that Saudi King be tried in US courts by JASTA Law?,FAKE,neutral,0.5739274024963379
4610,Retracted Paper Linking HPV Vaccine to Behavioral Issues Republished,FAKE,neutral,0.923812985420227
4611,Ivana Says Young Donald Trump Was A Cry-Baby – Has Anything Changed? (VIDEO),FAKE,sadness,0.7801180481910706
4612,The Clintons really don’t get it: False attacks and failed strategies as Hillary repeats 2008,REAL,anger,0.47739118337631226
4613,Climate-change deniers are in retreat,REAL,neutral,0.6033143997192383
4614,15 Civilians Killed In Single US Airstrike Have Been Identified,FAKE,sadness,0.7329933643341064
4615,Cruz and Trump battle for the South,REAL,neutral,0.5628078579902649
4616,FBI Releases Files on Bill Clinton's Cash for Pardons Scandal,FAKE,anger,0.3307090401649475
4617,Another Black Swan Hits the U.S. Presidential Election,FAKE,neutral,0.6700956225395203
4618,"Supreme Court, Trump engulf Capitol Hill",REAL,fear,0.6508293747901917
4619,Comment on Donald Trump Tells Veterans He’s ‘Financially Brave’ by Debbie Menon,FAKE,neutral,0.5474717020988464
4620,Estimated Enrollees for 2015 Health Care Decrease,REAL,neutral,0.5645511746406555
4621,George And Laura Bush Celebrate Their 70th Birthdays | Daily Wire,FAKE,joy,0.8257719874382019
4622,"Trump accuses Obama, Hillary Clinton of founding Daesh",FAKE,anger,0.729553759098053
4623,Clinton emails: FBI director ignored Attorney General's advice not to 'take action that could influence election',FAKE,anger,0.5571538805961609
4624,McCain in toughest Senate fight of his life,REAL,fear,0.7084366083145142
4625,Trump: I’m Reopening 9/11 Investigation,FAKE,fear,0.33397042751312256
4626,6 Questions Ahead Of The Trump-Fox Split-Screen 'Squirmish',REAL,fear,0.9051153063774109
4627,This is why they hate us: The real American history neither Ted Cruz nor the New York Times will tell you,REAL,anger,0.709175705909729
4628,Donald Trump plots his second act,REAL,fear,0.707804799079895
4629,Will Hillary Accept Defeat?,FAKE,sadness,0.7816722989082336
4630,Fact-checker calls out Obama for saying Keystone ‘bypasses’ US,REAL,anger,0.8479570150375366
4631,Tom Hayden: Things Come Around in the Mideast,FAKE,neutral,0.6802664995193481
4632,Mike Pence doesn't share Donald Trump's worldview,REAL,neutral,0.816957414150238
4633,5 things to watch in tonight's debate,REAL,neutral,0.6159523129463196
4634,The Political and Cultural Richness of Kashmiriyat,FAKE,neutral,0.5761802792549133
4635,Hillary Clinton Is Setting A Masterful Trap For Trump To Self Destruct,FAKE,fear,0.4621856212615967
4636,What 250 more Special Forces in Syria can do,REAL,neutral,0.8780952095985413
4637,Is Donald Trump Autistic?,FAKE,neutral,0.7684631943702698
4638,Political pundits talk polarization at Sanford School Tuesday,REAL,neutral,0.6756432056427002
4639,Why you should be skeptical of wacky new studies about what sways elections,REAL,fear,0.9106189608573914
4640,Almost 100 Missing After Boat Carrying Migrants Sinks Off Libyan Coast,FAKE,sadness,0.9624464511871338
4641,Desmond Doss: His Only Weapon Was His Conscience,FAKE,neutral,0.31709131598472595
4642,Fidel Castro makes rare public appearance in Cuba,REAL,neutral,0.6716089248657227
4643,FACT CHECK: Bernie Sanders And Whether Poor Americans Vote,REAL,neutral,0.6903246641159058
4644,How a shortage of lethal injection drugs put the death penalty before the Supreme Court,REAL,surprise,0.3834773898124695
4645,Arab Officials Warn U.S. of Giving ISIS a Propaganda Win,REAL,fear,0.6964988112449646
4646,Don't let Charleston shooting divide us (Opinion),REAL,neutral,0.4143966734409332
4647,The Daily 202: What Trump’s latest shakeup says about his flailing campaign,REAL,fear,0.7870736122131348
4648,Phyllis Schlafly: Campus sex assault is on the rise because too many women go to college,REAL,fear,0.3936580419540405
4649,Suspected terrorist attack on a free speech event in Copenhagen leaves one dead,REAL,fear,0.9778501987457275
4650,U.S. District Judge orders homophobic Kentucky clerk to explain why she shouldn’t be fined or jailed for contempt,REAL,disgust,0.4853823482990265
4651,"If this is what a “Rubio surge” looks like, Republicans really are screwed",REAL,anger,0.6243167519569397
4652,"Bank records show $28,500 deposit to Syed Farook's account two weeks before the shooting, source says",REAL,neutral,0.7430341243743896
4653,U.S. Election Thread 2016-06,FAKE,neutral,0.8959838151931763
4654,Gundlach: Trump Would Use Debt Like Reagan for Growth,REAL,neutral,0.8093730807304382
4655,Zika: a masterpiece of public mind control,FAKE,surprise,0.33180925250053406
4656,Hillary PANDERS to Black and Hispanic Radio Hosts Claiming RAP “Influenced her” and MEXICAN FOOD is her “Favorite” – TruthFeed,FAKE,neutral,0.8167357444763184
4657,Isis Leader ‘hiding in Mosul’ as Troops Storm Iraqi City,FAKE,fear,0.7447731494903564
4658,VA admits it has no contracts in place for billions of dollars spent on veterans’ medical care,REAL,sadness,0.5456171035766602
4659,"Hannity, Judge Jeanine, Crowley “Hillary has Sold America’s National Security. WORSE than a CRIME FAMILY” – TruthFeed",FAKE,disgust,0.6174584031105042
4660,WORLD WAR 3 IS COMING,FAKE,neutral,0.8228548169136047
4661,'American Sniper' widow: Gun control won't protect us,REAL,sadness,0.8511958122253418
4662,"House report: Cash-strapped IRS prioritized bonuses, union activity over helping taxpayers",REAL,neutral,0.6968264579772949
4663,Israel: Ancient Papyrus Proves Jerusalem Belongs To Israel,FAKE,neutral,0.7799344062805176
4664,Bad idea: Shell’s gearing up to start drilling in the Arctic again,REAL,disgust,0.565724790096283
4665,Taliban claim responsibility for Kabul attack,REAL,anger,0.4375520646572113
4666,It’s official: California farmers volunteer to give up water,REAL,neutral,0.49363550543785095
4667,But How Do You Use Nonviolence Against a Nuke?,FAKE,neutral,0.4822290539741516
4668,"Jerusalem in Photos from 1862: No mosques, no Palestinians – only ghost towns of massacred Christian areas",FAKE,fear,0.4713180959224701
4669,Donald Trump and Hillary Clinton walk in to a bar,FAKE,neutral,0.4617212116718292
4670,The Satanic Nature of Modern Cult-ure,FAKE,disgust,0.9115408658981323
4671,"Interview: Sarah Anastasia, Muslim Makeup Artist And Skin Care Consultant",FAKE,neutral,0.5535010099411011
4672,#Podesta21: Clinton’s ‘Twisted’ Behavior ‘Smacks of Acting Above the Law’,FAKE,fear,0.8791211247444153
4673,Hillary Clinton demands answers and Democrats call foul,FAKE,anger,0.9444741606712341
4674,Hillary Clinton campaign trolls GOP by boosting Donald Trump,REAL,neutral,0.4777880609035492
4675,Bernie Sanders: The Democratic primary gave me ‘leverage I intend to use’ to pressure Hillary Clinton,FAKE,fear,0.5168758034706116
4676,"BREAKING: VP Candidate Mike Pence’s Plane Skids Off Runway, Tears Up Tarmac at NYC Airport…",FAKE,sadness,0.8412376046180725
4677,Paul Manafort resigns from Trump campaign,REAL,sadness,0.7649217844009399
4678,Vote fraud expert Bev Harris exposes electronic voting machines [Video],FAKE,neutral,0.34797781705856323
4679,Democrats need to learn to defend Obama's record on foreign policy,REAL,neutral,0.8910931944847107
4680,iPhone Tricks – 15 Secret iPhone Codes,FAKE,neutral,0.8046634793281555
4681,"In the battle against 'sleazy' media, why Trump keeps lapping Hillary",REAL,anger,0.34328776597976685
4682,Clinton’s 2016 makeover the latest in long line of resets,REAL,neutral,0.7045308351516724
4683,Ted Cruz: Democratic Party home to 'liberal fascism' against Christians,REAL,fear,0.3535732328891754
4684,Trump's unreal foreign policy: Our view,REAL,neutral,0.7783375382423401
4685,A Greek Donbass? Cyprus between Russia and NATO,FAKE,neutral,0.6095308661460876
4686,Paul Ryan: Clinton should not continue to receive classified briefings during FBI investigation,FAKE,sadness,0.2647339999675751
4687,Lady Gaga Protests Donald Trump Outside of Trump Tower,FAKE,anger,0.6384881138801575
4688,It's time for Republican Party leaders to embrace marriage equality,REAL,neutral,0.9537796974182129
4689,What we've forgotten about childhood disease risks,REAL,neutral,0.5498470067977905
4690,Libertarian ticket eyes post-convention opening – and debate stage,REAL,neutral,0.8066999316215515
4691,"Democrats propose Internet voting in 2016, making Republicans also consider the idea",REAL,neutral,0.9292693138122559
4692,CodeSOD: Dollar Dollar Dollar Dollar Underscore,FAKE,neutral,0.8315845727920532
4693,Does Trump Have a Fighting Chance Against the Establishment | New Eastern Outlook,FAKE,neutral,0.5395638346672058
4694,Charleston Mourns The Dead At Emanuel AME: 'I Knew Every Single One Of Them',REAL,sadness,0.780349850654602
4695,'There are many instances’ of voter fraud: GOP VP candidate Pence,FAKE,neutral,0.6704074144363403
4696,Will Trump Be Different than Hillary Or Obama? SoT #125,FAKE,neutral,0.5891651511192322
4697,The delay over Loretta Lynch’s confirmation isn’t about bias,REAL,neutral,0.8495011329650879
4698,U.S. and Cuba find ‘profound differences’ in first round of talks,REAL,neutral,0.4915618300437927
4699,New York prison break: DNA found in cabin,REAL,neutral,0.7759130597114563
4700,Crooked Hillary Risks Having ‘Blue Dress Moment’ By Aggressively Attacking FBI And James Comey,FAKE,fear,0.7089478969573975
4701,McCarthy Bombshell Leaves House GOP in Chaos,REAL,fear,0.601169764995575
4702,5 Things Teachers Are Doing During Midterm That Isn’t A Massive Session,FAKE,neutral,0.7735493779182434
4703,Hillary Clinton’s absurd Bernie smear: Why attacking him from the right on healthcare makes literally no sense at all,REAL,anger,0.5593823790550232
4704,This video of a woman stuck in a freezer raises more questions than it answers,FAKE,disgust,0.9511112570762634
4705,House Dems ‘shame’ opponents of defeated LGBT rights bill,REAL,disgust,0.6889007091522217
4706,Here's How Inflation Has Eroded American Workers' Overtime Eligibility,REAL,neutral,0.6621527075767517
4707,What I Learned Watching 15 Hours of Cruz Family Videos,REAL,neutral,0.7983958125114441
4708,Set Staff Horrified At What Hillary Is Caught Doing After Brutal Interview,FAKE,fear,0.9601439833641052
4709,"Hillary Collapses On Her Way To The Stage, Sellout Bruce Springsteen Covers For Her – The Resistance: The Last Line of Defense",FAKE,sadness,0.4459468126296997
4710,Freeing Yourself From Overwhelm,FAKE,fear,0.939631462097168
4711,Global warming sparks partisan firestorm on once-sleepy House committee,REAL,anger,0.9233424067497253
4712,BLM To Lease Ohio’s Only National Forest To Fracking Interests,FAKE,neutral,0.7824305891990662
4713,World War 3?,FAKE,neutral,0.5637738704681396
4714,Hillary Clinton accepts nomination with 'boundless confidence in America's promise',REAL,neutral,0.5196662545204163
4715,"Homeland Security Chief Says 30,000 Will Be Furloughed If Department Shuts Down",REAL,sadness,0.9062612652778625
4716,"The Presidential Bid Of Ted Cruz, The Reddest Meat Of The Right",REAL,disgust,0.9399152398109436
4717,Forget the FBI Cache; The Podesta Emails Show How America is Run      : Information Clearing House - ICH,FAKE,fear,0.3190361261367798
4718,"Cuba releases all 53 political prisoners to complete deal, U.S. official says",REAL,neutral,0.7698513865470886
4719,Melting Glaciers In Bolivian Andes Leave Communities At Risk,FAKE,fear,0.9042810797691345
4720,What Pentagon would gain from Bowe Bergdahl desertion charge (+video),REAL,neutral,0.7861637473106384
4721,Julian Assange to Speak Prerecorded RT Interview (11/5/16),FAKE,neutral,0.8656115531921387
4722,Podesta Brothers Kidnapped a 3yo British Girl in Portugal - Wikileaks,FAKE,neutral,0.6454686522483826
4723,Compromises being reached in Iran talks,REAL,neutral,0.7224472165107727
4724,House Votes To Repeal Affordable Care Act,REAL,neutral,0.7700628042221069
4725,"Trump won because Democratic Party failed working people, says Sanders",FAKE,neutral,0.46813830733299255
4726,Trove of Bin Laden documents released,REAL,neutral,0.7502191066741943
4727,Will Islamic State attacks bolster prospects for political solution in Syria? (+video),REAL,fear,0.7174522280693054
4728,The Old Democrat Wall Street Plus Identity Politics Playbook is Dead,FAKE,sadness,0.7083166241645813
4729,"New Hampshire primary results: Sanders, Trump stun U.S.",REAL,fear,0.467830091714859
4730,Skype sex scam – a fortune built on shame,FAKE,disgust,0.4812863767147064
4731,Finland Will Become the First Country in the World to Get Rid of All School Subjects,FAKE,neutral,0.8653413653373718
4732,What to watch in Saturday's Democratic contests,REAL,neutral,0.8392070531845093
4733,Re: Why Are So Many People Choosing To Leave The United States Permanently?,FAKE,neutral,0.49761831760406494
4734,Comey Bias Exposed As FBI Boss Refused To Call Out Russians For Hacking Before Election,FAKE,fear,0.3127392530441284
4735,Hillary Turns Her Back on Standing Rock Sioux: ‘Path Forward Must Serve Broadest Public Interest’,FAKE,neutral,0.9021245241165161
4736,Fundamentals Will Take Gold & Silver Higher Now,FAKE,neutral,0.9592747092247009
4737,Christ and the Sufi : A Parable of Perfection,FAKE,joy,0.5395172834396362
4738,WCD Ministry to reward married men who select “What is your anniversary date?” as security question,FAKE,neutral,0.9414989948272705
4739,GOP seeking Plan B on immigration,REAL,neutral,0.8666255474090576
4740,Candidate,FAKE,neutral,0.8011813163757324
4741,"Obama addresses human rights, ethnic divisions on final day of Kenya visit",REAL,neutral,0.5450661182403564
4742,Candidates struggle with Iraq political quagmire,REAL,fear,0.44209063053131104
4743,GOP’s Supreme Court blowback: The Republicans’ case for obstruction is bad and getting worse,REAL,disgust,0.8496651649475098
4744,A Mormon Reader Says Most Mormons Will Still Back Trump,FAKE,neutral,0.9060277342796326
4745,Weed legalised in America because they f**king need it,FAKE,anger,0.7611647844314575
4746,Looking for clues to Supreme Court’s final rulings in Ginsburg’s good mood,REAL,neutral,0.8842554688453674
4747,Too Soon? Media Declares Clinton the Presumptive Nominee,REAL,surprise,0.5093398094177246
4748,Our new country: Women and minorities hit hardest,FAKE,sadness,0.7530011534690857
4749,"It’s Cruz, not Trump, who looks more like favorite to win GOP nomination",REAL,neutral,0.904308021068573
4750,Tim Kaine defends Clinton and says she's learned from email 'mistake',REAL,neutral,0.6710586547851562
4751,Homeless Trump Supporter guards Trump’s star on Hollywood Blvd… “20 million illegals and Americans sleep on streets”,FAKE,neutral,0.4769571125507355
4752,Arizona first in nation to require patients be informed of abortion-reversal option,REAL,neutral,0.7554226517677307
4753,Clinton clinches Democratic nomination – Sanders vows to fight on,REAL,neutral,0.6673176288604736
4754,Iraq bans alcohol,FAKE,disgust,0.7104794979095459
4755,The 10 most bald-faced lies from the final Republican debate of 2015,REAL,disgust,0.3681254982948303
4756,"Hillary Will Go To Prison, Not The Oval Office [Video]",FAKE,sadness,0.49352261424064636
4757,28 Alternative Uses for Life Saving Mylar Emergency Blankets,FAKE,neutral,0.8631916642189026
4758,Fear is making the GOP’s job easier,REAL,fear,0.9735910892486572
4759,Ted Cruz doesn't talk about the government shutdown,REAL,neutral,0.697950005531311
4760,"Standoff between Obama, Netanyahu deepens despite Palestinian state clarification",REAL,anger,0.8034108877182007
4761,Lindsey Graham presidential bid bets on foreign policy,REAL,neutral,0.8836739659309387
4762,Clinton broadens campaign effort to target wary Republicans,REAL,fear,0.9189136028289795
4763,5 Questions That Now Loom Over Tonight's Debate,REAL,sadness,0.5481460094451904
4764,Gunman storms Tunisia resort in deadly attack aimed at foreigners,REAL,fear,0.8651314973831177
4765,Time for GOP panic? Establishment worried Carson or Trump might win.,REAL,fear,0.9859039187431335
4766,Clinton's 'deplorables' slip: 2012 campaign hints it's not a game-changer (+video),REAL,neutral,0.8886939287185669
4767,CLINTON: I’D ADD MICHELLE OBAMA TO MY CABINET,FAKE,neutral,0.8817174434661865
4768,"Walker forms political committee, says he's 'very interested' in 2016 bid",REAL,neutral,0.6717211008071899
4769,Comment on Colin Kaepernick Just Started a Black Panther-Inspired Youth Camp to Teach Kids to Fight Oppression by European≠Nationality/Ethnicity,FAKE,neutral,0.6903943419456482
4770,The Masquerade Ball: Fall’s Ghosts and Our Election Farce,FAKE,neutral,0.5337476134300232
4771,"Fewer immigrants are entering the U.S. illegally, and that’s changed the border security debate",REAL,neutral,0.9628401398658752
4772,Trump says he’s willing to spend $1 billion on campaign,REAL,neutral,0.5064558982849121
4773,Kylie Jenner Sizzles In These Chip-Pan Accident Pictures,FAKE,sadness,0.4100668132305145
4774,"WATCH: On The Missouri Campus, A Clash Of 2 First Amendment Protections",REAL,neutral,0.4937709867954254
4775,Secrets of the US Election: Assange Talks to Pilger,FAKE,neutral,0.6903083920478821
4776,"Obama hits the road to push new programs, win support for his tax plan",REAL,neutral,0.8779610395431519
4777,Comment on What Does Success Mean To You? by 11 Things To Let Go Of Before The New Year,FAKE,neutral,0.8475068211555481
4778,Louisiana’s Common Core Debacle,REAL,neutral,0.5285473465919495
4779,New Solar Panels Pull Drinking Water From The Air Because Clean Water Is A Human Right,FAKE,neutral,0.716705858707428
4780,"U.S. economy adds 215,000 jobs in March, jobless rate ticks up to 5 percent",REAL,neutral,0.29874464869499207
4781,Lesser-Known Celebrity Contract Riders - The Onion - America's Finest News Source,FAKE,joy,0.6630996465682983
4782,Baltimore calls in federal agents to help homicide cops deal with spike in violence,REAL,fear,0.3863537907600403
4783,Militarized Police Brutalize and Arrest Peaceful Protesters at Dakota Access Pipeline #NoDAPL,FAKE,anger,0.6031545400619507
4784,John McCain Withdraws Support of Donald Trump,REAL,sadness,0.7827681303024292
4785,Jeb Bush has 'grave doubts' about Donald Trump in WH,REAL,fear,0.9491732120513916
4786,Hillary Literally Became the Definition of ‘Pathological Lying’ on Google Yesterday,FAKE,disgust,0.7048735022544861
4787,Clinton policy on Syria would lead to WW III: Trump,FAKE,fear,0.5254016518592834
4788,The Globalization Of Media: A Failing Strike Force,FAKE,sadness,0.7580771446228027
4789,Nuclear Reactor in Norway Leaks Radioactive Iodine,FAKE,neutral,0.47847241163253784
4790,This policing innovation helped fight crime. But it also led to more corruption.,REAL,disgust,0.6486784815788269
4791,"Post-ABC Tracking Poll: Trump 46, Clinton 45, as Democratic enthusiasm dips",REAL,neutral,0.8080167770385742
4792,Wasserman Schultz on Sanders' response to Nevada chaos: 'Anything but acceptable',REAL,neutral,0.6987159252166748
4793,Reductress » ‘How Am I Supposed To Explain This To My Children?’ Asks Melania Trump,FAKE,neutral,0.6358028650283813
4794,Hillary Clinton Cancels Campaign Events Following Pneumonia Diagnosis,REAL,sadness,0.9047770500183105
4795,Jon Stewart Finally Comments On Donald Trump’s Lewd Locker Room Talk,FAKE,neutral,0.8734118342399597
4796,The US knows LGBTQ immigrants are often raped in detention. It puts them there anyway.,REAL,disgust,0.7573822736740112
4797,The Boston Globe imagined how it would cover a President Donald Trump. It's horrifying.,REAL,fear,0.8781155347824097
4798,"BREAKING – NYPD Knows The TRUTH About Hillary, Issues Urgent Alert to Voters | EndingFed News Network",FAKE,fear,0.3753955066204071
4799,Super Tuesday's over. Can Trump still be stopped? Yes. Here's how,REAL,neutral,0.6484972238540649
4800,TERROR THREAT WARNING MONDAY | RedFlag News,FAKE,fear,0.9527657628059387
4801,PENNSYLVANIA GUN STORE tells customers “Muslims and Hillary supporters are not welcome”,FAKE,neutral,0.4402996897697449
4802,America will die old and broke: The systematic right-wing plot to ransack the middle-class nest egg,REAL,anger,0.440405935049057
4803,"Kasich tells Indiana voters to support him, despite pledge not to campaign",REAL,neutral,0.8552414774894714
4804,5 Things To Know About Mike Pence Before Tuesday's Debate,REAL,neutral,0.6609935164451599
4805,"House Republicans seek ObamaCare repeal, more defense $$ in new budget plan",REAL,neutral,0.7294853329658508
4806,Trump Panics As 28% of Florida GOP Early Votes go to HILLARY (VIDEO),FAKE,neutral,0.5786795616149902
4807,Comment on Anonymous: World War 3 Is On The Horizon (In 2016) by World War 3 News 2016: Anonymous Declares WW3 'on the Horizon',FAKE,neutral,0.7084266543388367
4808,Hillary Clinton broke the rules: Our view,REAL,neutral,0.5377176403999329
4809,"Trump surges in battleground, national polls",REAL,neutral,0.6111976504325867
4810,Ballot Access: Another Way Dems and the GOP Screw Third Parties,REAL,anger,0.3387746214866638
4811,"US, Japan Push to Fortify Alliances Amid Threat Posed by North Korea",FAKE,fear,0.9272089004516602
4812,The secret plot behind the creation of ISIS,REAL,fear,0.4249124526977539
4813,FANTASTIC! TRUMP'S 7 POINT PLAN To Reform Healthcare Begins With A Bombshell! » 100percentfedUp.com,FAKE,surprise,0.35520264506340027
4814,Emotional Attachment to Political Parties Seems to Make People More Knee-Jerk in Their Beliefs,REAL,neutral,0.38345998525619507
4815,Donald Trump’s despotic fantasies: Here’s what the world would look like if he were president,REAL,neutral,0.9037920236587524
4816,Globalist Plan for Human Control,FAKE,neutral,0.6098166704177856
4817,"In the United States, anxiety is up, but crime is down",REAL,fear,0.9158107042312622
4818,Trump Melts Down And Accuses The US Postal Service Of Stealing The Election For Clinton,FAKE,neutral,0.6693472862243652
4819,"Donald Trump, Hillary Clinton showcase clashing styles at times of crisis",REAL,neutral,0.561185896396637
4820,Trump says building a U.S.-Mexico wall is ‘easy.’ But is it really?,REAL,neutral,0.7725281119346619
4821,U.S.-backed Syrian rebels appeal for antiaircraft missiles,REAL,fear,0.3376408815383911
4822,Dogs hit escapees' scent at gas station near prison,REAL,disgust,0.7860670685768127
4823,Clinton fact-checked on 'truthful' claim in email scandal,REAL,neutral,0.6211217045783997
4824,Dem outcry on abortion measure they failed to notice threatens to stall anti-sex trafficking bill,REAL,fear,0.5345798134803772
4825,Podesta relative earned six-figure fees lobbying Clintons State Dept. during his tenure there,FAKE,neutral,0.577082633972168
4826,Running on the Hillary Ticket? Then Let Me Ask…,FAKE,neutral,0.9057021737098694
4827,BREAKING: Trump VP Plane Slides Off Runway at LaGuardia Airport in NYC!,FAKE,surprise,0.6155725717544556
4828,Let’s make the South stop lying: The right’s war on our history — and truth — must be defeated now,REAL,anger,0.7583979368209839
4829,Bundy Brother Acquittal Trolled In The Most Hilarious Way On Craigslist,FAKE,joy,0.9501603841781616
4830,October Shocker: FBI Has Explosive Information on Trump Conspiring With Putin,FAKE,fear,0.8381787538528442
4831,Bernie vs. Hillary: Who connects better with voters?,REAL,neutral,0.6484290361404419
4832,Bernie Sanders' big day,REAL,surprise,0.5887655019760132
4833,On Mass Media and its Perceived Prerogatives,FAKE,disgust,0.3425467014312744
4834,Donald Trump Likely to End Aid for Rebels Fighting Syrian Government    : Information,FAKE,fear,0.5797381401062012
4835,"Trump, Cruz keep on winning. Four reasons why 'Super Saturday' matters",REAL,neutral,0.8150923252105713
4836,How Trump Happened,FAKE,neutral,0.43533873558044434
4837,Libertarian Gary Johnson Tries His Luck in Las Vegas,REAL,sadness,0.48599162697792053
4838,6 Major Supreme Court Cases That Would Have Been Different Without Scalia,REAL,neutral,0.516762375831604
4839,Email Reveals What Progressive Think Tank Gained By Hosting Netanyahu,FAKE,neutral,0.6065849661827087
4840,iMAHDi – the arrivals 28 Why Satanism is Practiced by Our Leaders القادمون,FAKE,neutral,0.4452630877494812
4841,"Clinton blasts Wall Street, but still draws millions in contributions",REAL,sadness,0.38124221563339233
4842,BLACK TRUMP SUPPORTERS call Hillary Clinton a “racist”,FAKE,anger,0.8259180784225464
4843,Watch: Praying Muslims sit on Jewish prayer shawls in airport shul – Jews are outraged,FAKE,anger,0.9783727526664734
4844,Donald Trump is destroying Jeb Bush: Why his 9/11 gambit could be the last straw,REAL,anger,0.5300960540771484
4845,"Lights, Camera, Propaganda! Washington's Anti-Russia Campaign Invades Hollywood - Danielle Ryan",FAKE,neutral,0.4316522479057312
4846,US Calls On Saudi Arabia To End Airstrikes Against Yemen,FAKE,fear,0.4133473038673401
4847,Trumpâ€™s Proposed Student Loan Program Makes Him Look More Liberal Than Obama; Republicans Fuming,FAKE,anger,0.9665351510047913
4848,Election Heats Up: Kerry Heads To The Poles…In ANTARCTICA WTF,FAKE,anger,0.5671022534370422
4849,Nestle seeks more groundwater to expand Michigan plant,FAKE,neutral,0.8167559504508972
4850,States with the most people on food stamps,REAL,neutral,0.586175799369812
4851,Why Mitch McConnell bid to extend Patriot Act failed,REAL,sadness,0.4807286262512207
4852,POLL: Who will win Florida? - USAPoliticsNow,FAKE,neutral,0.7873676419258118
4853,World wildlife ‘falls by 58% in 40 years’,FAKE,neutral,0.41923779249191284
4854,Administration officials defend Iran nuclear deal,REAL,neutral,0.7041066288948059
4855,"Assange: Clinton And ISIS Are Funded By Same People, “Trump Not Permitted To Win”",FAKE,neutral,0.7393212914466858
4856,Couple Seeking House Willing To Do Webcam Show For Landlords,FAKE,neutral,0.7055192589759827
4857,90 Percent of So-Called Clean Hydroelectric Projects Will Usher In A New Wave of Mercury Contamination,FAKE,neutral,0.8694878816604614
4858,"Mitt Romney Was Right: To win in 2016, here's what Republicans must do now",REAL,neutral,0.9392150044441223
4859,"In wake of Paris shooting, Spain worries about terror attacks on its home soil",REAL,fear,0.9944045543670654
4860,Carly’s momentum keeps growing,REAL,neutral,0.7665014266967773
4861,Why mass shootings don't convince gun owners to support gun control,REAL,fear,0.4198397099971771
4862,Division and tension at the DNC: The Democrats’ night of unity is marred by dissent,REAL,anger,0.8888395428657532
4863,Man with unfashionable front door feared by neighbours,FAKE,fear,0.5845887064933777
4864,Why Was this Natural Medicinal Substance Just Banned by the DEA?,FAKE,surprise,0.4294062852859497
4865,Terrorists attack police training college in Pakistan: 60 cadets killed and 120 injured,FAKE,fear,0.9410508275032043
4866,6 Takeaways: Democrats tangle at debate in New York,REAL,anger,0.4283009469509125
4867,Freedom Rider: Russophobia: War Party Propaganda,FAKE,disgust,0.6139103174209595
4868,Bombs Ready: The American Blob Is Already Oozing Into Syria - Ryan Cooper,FAKE,neutral,0.8602153062820435
4869,Republicans push for a permanent aristocracy,REAL,neutral,0.6992751359939575
